,0,1,2,3,4,5
1463-1725,,415.46,746.46,748.2750000000002,840.75,
2052-5397,425.365,402.58,,,,
2075-5309,,247.91,309.46000000000004,366.65,532.67,678.8225
1994-2060,,560.0,546.84,1113.0,1365.9325,
2090-2204,,726.0,,637.7850000000001,,
2215-0390,440.0,541.18,,636.0,,
2214-7160,498.0,584.12,586.49,478.6775,,1064.3066666666666
0267-3843,589.0,577.5,616.8333333333334,620.0,688.232,705.0
1874-4346,747.0,,704.9,,,
2464-1596,,670.5,1373.0,1304.76,1184.3366666666666,
1916-9736,,578.31,489.0,,,
1687-9147,,,867.0,897.29,,
1542-6416,,1405.5,1804.135,1640.15,1879.88,
2055-8260,,1743.0,,,,
2001-8525,,1667.375,1102.685,1644.37,,
2054-8397,,960.0,800.0,,849.66,
1687-9449,,,1013.0,,,
2212-0963,,,1434.8700000000001,1370.2266666666667,1348.56,925.5
2452-1094,,,1794.0,1981.54,,1767.2350000000001
2161-0711,1873.0,,1819.0,,,
1363-4607,,,1822.0,268.67,,
2325-9574,,,2565.0,656.28,666.02,
1314-2828,,,309.8,301.95,390.74333333333334,502.5
0046-9580,,,404.0,1010.07,1006.21,
1927-6990,277.21,,416.0,,,
2405-6553,,,449.0,221.25,,
1869-4101,,,841.0,,1274.25,
2509-9280,,,,1201.2466666666667,1328.6733333333332,1376.46
2415-6698,,,,178.95,,437.2075
2399-3642,,,2000.0,1882.580714285714,2484.2630769230773,2639.3584210526315
2373-2873,,,1674.99,1286.73,,
1749-5016,,,1131.0744444444445,1215.6460000000002,1428.1757142857143,1726.816
2510-3636,,,1943.41,1510.75,,
2475-0379,,,,1638.1000000000001,1486.895,836.36
1179-142X,,,,1684.7866666666666,1999.2,1441.76
1936-5233,,,2403.9233333333336,2043.6466666666668,,1913.52
2471-254X,,,2535.5,2515.34,1608.88,2199.785
2000-2297,1643.1499999999999,1659.1825,2310.0,2778.2999999999997,2520.0,2100.0
2367-7163,,,424.5233333333333,372.91499999999996,403.40999999999997,355.81
1839-9940,,,514.375,419.92,491.37,
2076-2607,,,338.2033333333333,566.265,820.3099999999998,1296.215633802817
2057-4991,,,,455.55499999999995,,
1874-6136,,,,572.82,,
1413-8670,,,,600.47,,
1064-7449,,,,657.38,,
2050-3121,,696.89,858.025,794.8199999999999,918.8783333333334,
1609-4069,,,970.06,780.04,826.6899999999999,
2075-163X,,,784.4433333333333,904.8725,1033.7378571428574,1153.1133333333335
2054-5703,,,,1050.8415384615384,1133.4814634146342,1194.756111111111
2381-8662,,,,,1227.385,
2405-6316,,,,,1340.065,
2057-4347,1338.0,,,,1674.55,1379.94
2509-4262,,,,,2348.7033333333334,2000.0
2397-3269,,,,1795.84,2064.2366666666667,1822.15
1574-7891,,,2788.403333333333,1832.24,2680.9681818181816,3151.218
2076-0760,,,,,532.2428571428571,805.2900000000001
1894-4647,,,,,572.0699999999999,
2690-0009,,,,,698.65,
2214-7519,,,,928.2,771.015,853.2
2165-7866,,,,531.0,,
2261-7434,,,,,1505.63,
2574-3805,,,,2775.3866666666668,2944.14125,2651.0766666666664
1947-5705,,,,,1053.27,1413.72
2324-8033,283.61,226.9,,,320.51,
2169-3277,,421.0,673.4879999999999,788.25,636.0625,
2245-0157,273.0,276.0,,264.8866666666667,265.51,350.0
1687-7047,,,,835.98,1055.24,
2474-7599,,,,842.26,,
2472-1786,,,660.78,,,
0264-1275,,,,,1798.969090909091,1896.376875
2227-7080,,,,292.64,448.3860000000001,613.72
2590-048X,,,,,835.1500000000001,762.8
1745-0179,562.52,,698.6666666666666,765.0,,
1530-8669,,,1727.7766666666666,1944.6200000000001,1997.0349999999999,1166.01
2227-9717,,,268.44,385.6275,880.6939999999998,1252.8928125
2332-0885,520.5,199.0,,,,
2468-0249,,,1262.306,1570.9799999999998,,
2405-8521,,,510.3866666666666,613.25,1430.795,
0960-9776,,,,,1880.2,1273.84
1179-1365,,,,1519.16,,1727.77
1534-7354,,963.65,,1206.2566666666667,1265.065,2028.665
2590-1613,,,,,2198.37,2145.44
2589-0042,,,,2682.954166666667,2665.962307692307,2141.289166666667
1053-8119,,,,,,2220.583
1650-1977,941.0,,1687.45,1648.0,1626.7366666666667,1200.465
1568-4156,,,1773.1866666666665,1684.64,1253.83,771.655
2474-9842,,,,,1594.205,1510.5925
1687-6393,185.0,,,,,
1058-9244,650.04,,,,,
1877-7058,2145.0,,,,,
2212-6090,2570.0,,,,,
1674-7755,2570.0,,,,,
1877-0428,2570.0,,,,,
2352-7110,448.0,,547.5060000000001,505.6085714285714,512.9285714285714,500.89799999999997
2079-9276,,230.0,239.03,268.37,368.74125000000004,970.4433333333333
1687-5605,,853.0,818.0,,,841.68
1687-5915,,853.0,,,,
1687-8086,,,1227.0,,1368.8,1995.35
2504-186X,,,251.0,267.75,255.71333333333337,
2075-1702,,,301.52,279.36,914.55,824.70875
2304-6732,,,293.0,256.39,237.57,970.685
2161-1203,,,525.0,,,
1866-8887,,873.6,986.65,1015.0933333333332,1100.6,960.0
2325-5870,,,,107.5,,
2397-2106,,,,1740.2,1647.5525,
1531-1309,,,,1791.0,,
2473-2400,,,,236.0,,
1680-8584,,,340.0,363.0,306.15000000000003,
2514-3298,,,,413.98,345.0,419.75
2331-1975,,701.92,1367.35,829.142,,1215.1
1548-7733,,,,554.0,630.7,599.17
1942-0730,820.41,,711.33,892.01,,
2211-467X,,,,2506.065,1067.0300000000002,1372.54
2214-0301,,,1521.895,1419.69,1481.4425,
2515-7620,,,,,1381.5349999999999,1468.75
2578-7519,,,,,1279.67,1170.6385714285716
2349-0381,,,,,277.73,
2590-1230,,,,,409.56,419.47
2075-4442,,,303.19500000000005,280.34375,463.20875,598.985
2049-9647,,362.74,132.99666666666667,227.05333333333337,381.89,393.21
2399-6528,,,,786.39625,1033.8644444444444,1236.0
1943-815X,,,,877.79,876.6,
2468-6026,,,1121.0,,,
2352-2895,,,1424.1133333333335,1535.1,1531.21,1545.0
2056-807X,,,1605.0,,2085.01,
1081-4159,,,2438.0,,,
2053-8855,,,426.575,,,
1803-8417,,,75.0,113.05,,146.4
1083-3668,,,764.45,1003.3,1346.9450000000002,1261.5733333333335
2292-9495,,,1551.8233333333335,1315.0,,1613.5
2398-8835,,,1710.75,1338.0,,
2369-3762,,,,1456.0600000000002,1506.28,1495.98
0916-8818,,,,1360.5,,
2573-0401,,,,200.0,,
1936-900X,,,,439.9,,456.27
2515-690X,,,,507.9,,
2571-581X,,,,731.9283333333334,732.2999999999998,898.652
2053-9517,,,,768.1416666666668,,
2330-9709,,,,85.4,,
2398-3795,,,1066.1275,1367.395,1179.29,
2057-3960,,,1778.2,1560.0,1427.084,2391.34
2305-5839,,,,,1263.07,1376.12
2644-125X,,,,,1397.7849999999999,1516.27
0160-4120,,,,,1694.5681818181818,1667.2749999999999
2631-827X,,,,,1582.99,
1662-811X,,,,,1455.185,1452.2
2307-8960,,,,,2128.53,
2050-1161,2278.32,,,1347.04,1348.825,
2075-4663,,,,263.03375,437.30500000000006,953.8199999999999
2377-9608,,,,,382.41,
1683-1470,,,480.78,497.0,433.37000000000006,448.9533333333334
2590-2911,,,,,437.45,
2076-393X,,293.72,370.48,427.61,893.8575,1681.9350000000002
2078-2489,,,,,774.0899999999999,824.73
2311-5629,,,,,699.5,
2297-900X,,,845.47,876.882,798.018,842.9975
2057-1577,,,,1787.6100000000001,1907.02,1999.2
1523-0430,,542.84,,,1687.2124999999999,1465.19
1336-4561,,,,,404.73,
2076-3263,,,279.02,445.80125,634.6306666666667,857.25375
1934-7367,,,1133.3333333333333,953.5,1537.825,
0717-3458,,,285.0,,,
1687-6415,,,,1048.0,,
1058-3912,,,,244.0,263.12,
2073-431X,,,,308.0,,688.13
2368-6111,,,381.73,366.0,,
2331-1835,,,1326.52,452.0,,
2158-706X,,573.0,,491.0,557.33,
2151-1950,,,,646.0,,
2576-4500,,,853.6,675.0,,
1750-9548,,,,712.0,,
1023-621X,,,490.8,924.2133333333333,,
1792-9040,,,,90.11764705882354,90.76423076923075,
1305-8223,,,1092.39,,822.125,416.5
2052-6156,,,,1152.93,1188.02,
2589-9147,,,,,1756.8149999999998,1890.85
2639-9911,,,,,1740.06,
2589-9155,,,,,2820.68,
2313-576X,,,,,309.55,
2079-8954,,,,,312.855,842.41
2643-6876,,,,,390.93,
2146-4553,,,,473.62999999999994,427.31,
2267-1242,,,,,494.86,500.0
0915-1559,,,,,802.49,
2238-7854,,,,,878.91,1013.6266666666667
2151-3732,,,562.5,891.76,,
2165-0020,,444.0,659.26,992.8,519.86,530.0
2333-5432,1115.0,,,,,
1179-1357,,1584.0,,1878.0,,
1177-2719,1622.9,,1415.0,,,
1813-5498,,,516.0,,,
2333-7931,,,,575.0,,
2578-0042,,,,894.0,,
2405-6618,,,1802.31,1802.775,1722.2733333333333,
1071-7544,,,1339.6133333333335,1478.98,1734.85,
2641-0397,,,,,1768.11,
1822-7864,,,,,358.11,
0287-4547,,,,,479.775,
1890-3991,,428.108,,,680.44,
1388-2481,,,2837.74,,813.0214285714286,1363.014
1875-6883,,,350.0,,850.0,
2472-095X,827.0,,,,,
2155-384X,900.0,809.8,2438.05,2320.5,2460.306666666667,
2049-5471,,360.0,,,,
2394-4986,,374.0,,,,
1176-6344,,,1594.79,,1882.58,1441.76
2218-6581,,,323.4,253.67,310.801,756.3833333333333
2380-5544,,,667.0,,,
1872-7859,747.2216666666667,891.216,849.0,,,
2471-2531,,,1686.3625,1762.745,,1872.71
2473-4039,,,,1691.71,1657.6899999999998,1700.7833333333335
1479-439X,,,,310.96500000000003,,
2639-5908,,,,,977.4639999999999,1266.0
2398-9238,,,,1162.965,1186.21,1353.5566666666666
2352-3646,,,,,1293.31,
2624-9367,,,,,1719.6339999999996,1710.5042857142855
1847-8344,,,,,249.48,
2590-0889,,,,,559.53,604.2
2414-4088,,,,,843.08,828.82
1331-677X,,,,660.33,907.5,
2155-9546,,,,,,
2374-815X,,,,,,
2314-4149,566.0,,,,,
2006-9855,,123.57,,,,
0018-0661,,1423.92,1357.34,1483.25,,
2047-217X,664.0,1428.09,1539.0900000000001,1608.6781818181817,1868.8222222222223,1825.8899999999999
2472-1212,,1259.0349999999999,,,,
2000-8686,,,1263.815,1557.47,1278.3500000000001,
2331-1932,,,233.95,605.5550000000001,,866.44
2141-226X,,,466.17,,,
1559-3258,,,,1474.79,1257.41,
2405-6731,,1334.99,,1577.44,1415.865,
1539-1663,,,,1790.5449999999994,2023.1768749999999,1501.76
2575-8314,,,,1537.69,1780.9575,1713.52
2378-2242,,,2233.0,2161.6349999999998,1824.175,1702.77
2590-1389,,,,,2756.56,
2331-1940,1169.0,,,,,
2195-5832,787.0,,,,,
2375-4427,,313.0,,,,
2330-6696,,590.0,519.0,233.2,,
2374-6149,,987.5,1035.7942857142857,946.9466666666667,1007.2049999999999,840.0
0800-0395,,1470.47,1422.0,711.0,,1264.0
2002-1518,,1541.98,1955.0,,,
0079-2993,,,2000.0,,,
1341-9145,,,266.0,677.0,644.5,644.98
2300-9969,,,432.5,,297.5,
2312-7996,,,,107.02,106.24,
2399-9772,,,,1357.0628571428572,1095.52,
2090-8873,,,,1310.46,,
2474-7394,,,886.93,788.7760000000001,1037.0114285714285,1010.9666666666667
2397-5237,,,,1599.17,,
1918-3178,,,,173.84,,
0006-2294,,,,1950.0,,
1955-2629,,,,1995.0,,
0800-1669,,,,213.74,,
2324-805X,,,,347.68,,
2300-6560,,,,350.0,,
2397-1835,,,376.37,542.2840000000001,424.5983333333333,410.015
2304-6740,,,180.02,367.13250000000005,310.81,798.26
2378-3184,,,,460.14,,
2160-8709,,,,830.33,,
1674-5507,,,,,1293.695,
1553-040X,,,,1565.0,1655.0766666666668,1637.135
0026-1165,,,,,1817.77,
2575-1077,,,,2199.15,2184.8218181818183,2711.0559999999996
2056-3744,,,1623.0,1658.44,2068.425,1724.1
2002-3375,,,,,348.94,
1916-4742,,,,,357.22,
2572-1119,,,,,444.87,
1863-0383,,,,,336.99,
2055-298X,,,,,470.97,
1857-6036,,,,,97.06,
1475-6366,,662.0,1492.0,1957.875,1372.28,2001.0
1662-680X,,321.0,499.30999999999995,,776.75,858.1333333333332
0300-9734,2132.0,,,,,
2366-7443,,,1238.7471428571428,1336.3445454545456,1098.889090909091,1552.1423076923077
2090-3464,,,1051.08,,,
2405-6324,,,1144.07,,,
2467-981X,,1260.0,980.6033333333334,1517.25,,
1010-4283,,,1545.08,1378.005,,
2077-1312,,,307.48285714285714,271.10999999999996,350.1766666666667,900.7360000000001
2375-2467,,,625.43,,,
2090-3189,,,983.52,,,
2468-9122,,,,1241.35,,
1940-0632,,1558.53,1488.96,1265.17,,
2399-3650,,,,2003.8246153846153,2292.680833333334,2627.0257142857145
1476-7961,,,1745.0,1927.2,,
2075-1680,,,,295.6333333333333,303.01,
2576-098X,,,,670.16,947.8083333333334,996.2449999999999
2524-4426,,,,,1235.7,
2365-421X,,,1170.96,1105.68,1357.2366666666667,1247.7166666666667
1468-8115,,,,,1570.44375,1403.0
2578-4854,,,,,1561.845,1460.884
2472-1972,,,,4450.48,2244.0433333333335,1471.9800000000002
2054-958X,,,,1661.24,1700.705,
2573-9832,,,,,1909.8775,1921.85
2590-1400,,,,,3037.38,
2590-1567,,,,,3226.04,
2169-0022,,,,,3404.19,
1109-6535,,,,,654.19,
2053-3713,,,,1053.4,973.63,
2090-7737,,642.66,,,,
2090-679X,,224.1,,,,
2314-6877,,672.31,,,,
1913-9020,,367.57,460.08,,,
0917-5040,,302.07,677.52,,,1155.0
1990-3839,,519.76,,462.71,,
2366-7621,,,1067.43,,1888.53,
2036-7457,,,714.0,,,
2572-942X,,831.94,1130.4366666666667,,,
2366-5017,,75.0,,,,200.0
2332-8584,,209.32,213.74,194.74,190.96333333333334,445.24
2161-069X,,1915.41,,,,
1070-9428,,340.34,,,,284.66
1422-8599,,211.25,291.0,,,327.19
0971-2119,,,523.6,,,524.0
1833-3850,218.89,,,260.19,,
2325-7458,,400.32,,,,
2090-0899,,483.57,,,,
2090-2131,,900.22,,,,
1179-1578,1361.82,1700.89,1658.0349999999999,2092.02,,
2168-6408,,291.49,,,353.89,453.14
0891-060X,,1615.5,1810.0,,,
1748-7161,,1430.36,,,,
1110-757X,527.4,,688.64,,1069.09,
2214-6474,1249.81,,900.0,,,
2153-1285,,645.09,,,,
1239-9736,449.05000000000007,583.6899999999999,,,,
1752-8550,1312.73,,,,,
1891-6252,,1346.25,1089.66,,,
2198-9788,,,1856.4,,,
1178-6973,,,1825.46,2053.295,2985.99,
2305-6304,,,373.53,,911.6,
1178-7066,,,1673.14,,,1841.18
2214-6628,,,,1051.63,,1950.7
2193-8997,,,,1552.95,,
0020-2940,,,,,1167.53,
2297-8739,,,,,684.9300000000001,
1934-6352,,,,,1826.305,1533.1
2212-0947,,,1330.5,,,1897.8899999999999
0034-0111,,,,,259.5,297.5
1095-4244,,,,,,2320.0
0018-5345,,,,,,1972.0
2191-9496,,,,,595.0,1160.0
2306-5729,,,,,929.84,839.925
2471-2906,,,,,1878.7,2033.78
2077-1517,,,654.625,677.75,757.0,659.3333333333334
2468-0672,,,,,516.0,506.3966666666667
1618-0240,,,,,1440.0,2270.3999999999996
2666-5395,,,,,,982.55
2367-8194,,,,,502.69,455.17
2227-7390,,,315.03,270.235,619.8149999999999,1026.0240000000001
2194-8771,,,,,650.335,633.5261538461539
0258-5200,,,,,,1121.71
2050-4349,,,,,,
2327-1701,,,,,,
1179-1527,,,,1713.99,,
2198-7874,383.88,,,,1048.65,
2352-8737,1966.6399999999999,,,1338.1925,1040.6,1440.0
2049-6060,1221.66,,,1286.95,1081.3500000000001,
2158-284X,890.0,1009.73,,,883.28,
2330-0000,,648.81,755.67,1092.195,,
1330-3651,,,572.5233333333334,500.0,,487.63
2514-1708,,,561.32,271.28,,
1011-2367,,,479.0,,,788.64
2331-4249,,,250.92,242.14,,
2196-632X,,,1375.7087499999998,1638.0188888888888,1685.736666666667,1781.6750000000002
2193-0856,,,752.2,599.25,,1428.4199999999998
2079-3197,,,307.475,1096.255,501.925,901.9
2141-9248,,,1625.33,,,
2468-4287,,,547.0,437.0,,
1720-8424,,,376.0,,,
2042-0048,,,650.0,,,
1744-5647,,,583.3666666666667,500.492,590.984,567.3333333333334
2167-0412,,,884.0,,,
2168-9296,,,955.0,,,
0146-9428,,,1775.0,1320.42,1630.1733333333332,
2225-1154,,,280.31,383.7742857142857,656.7125000000001,665.505
2090-6463,,,425.19,,,
2314-5129,,,638.82,,,
1758-8340,,,1809.4,2041.97,1901.4433333333334,1590.08
2378-8038,,,1670.6499999999999,1266.13,,1450.3999999999999
2509-8012,,,971.04,971.04,,
1090-6924,,,1681.1450000000002,,,
2190-9172,,,1904.0,,,
2475-0263,,,743.75,,,
2381-2052,,,1170.26,,,
2414-6641,,238.0,272.1666666666667,400.0,,595.0
1757-482X,,,667.79,1017.0,,
1611-4426,,,357.0,,1547.0,
1847-9790,,,622.33,,,
2377-0813,,,1223.92,1463.58,,
2220-1319,,,870.78,,,941.65
2363-9075,,,880.6,686.81,,
2196-5641,,,952.0,934.84,1934.0,
2314-4386,,,833.17,729.35,,
0011-393X,,,801.22,,,
1687-9325,,,998.9,,,
2375-3781,,337.62,,,,
1995-8692,,,547.4333333333333,525.9333333333333,530.862,894.302
1927-050X,,,388.25,,,
2475-4455,,,1543.225,1876.94,1655.2816666666668,1822.0575
0026-1270,,,1767.075,1963.5,1767.15,1963.5
2090-3146,,,826.0,,,
0973-1296,495.0,476.575,,,,
2468-3574,,,571.1825,683.56,,979.5550000000001
0258-851X,,,574.27,589.85,649.95,542.7
2405-6308,,,1204.5,1340.73,642.6,
2363-7501,,,695.76,932.96,749.7,
1756-2856,,,1855.25,2005.83,1955.8139999999999,
1645-4537,,,397.48,,,422.33
2364-4958,,,1493.45,,,
2327-5952,,,307.02,,,
2151-6200,,,416.5,,,
1676-0611,,,297.35,447.04,,
2055-0359,,,504.56,,530.0,705.0
1916-9639,,,,,,
1876-5343,,,,,,
1687-563X,,,,,,
2046-9063,,,,,,
2325-7105,,,,,,
2210-9838,186.3,,,,,
2328-4900,459.29499999999996,,,,,
2327-4018,485.25,,,,,
1179-7274,,,1906.38,,,
2381-4381,,,231.17,,,
1673-5374,,,1896.11,,,
2474-7556,,,956.07,,,
1648-3898,,,344.555,,524.1766666666667,
1804-5839,,,119.0,,,
1684-4769,,,226.1,,,
2076-0825,,,322.49,318.47666666666663,217.3725,926.2433333333333
1472-6793,,,1661.24,,,
2352-5789,,,533.75,,1459.14,
2193-6382,,1999.2,,,1963.0,
1684-1182,,,1026.74,,,
0065-9401,,,3548.77,,,
2100-014X,,,40.0,,,
2475-5451,,,533.41,,,
2090-6773,,,347.705,,583.02,
2161-0460,,,2039.585,,,
2297-2668,,,1010.36,1169.5825,583.33,
0212-9728,,,,242.0,,
2376-0494,,987.54,,,,
1712-6568,,,413.54,,,
0161-0457,,,1668.55,,,
2278-067X,,,181.61,,,
2572-8490,,,896.89,,,
2573-6051,,,1801.35,,,
1937-6871,,,1372.88,,,
1884-4049,,,3075.806666666667,,,
2397-4648,,,1713.2228571428573,1777.7266666666667,1541.805,1849.595
2327-4352,,,433.57,440.92,,
2048-7703,,,669.29,,,
2161-0703,,,1519.0,,,
2381-9154,,,1254.06,,,
1426-3912,,,119.0,,181.32,
2329-9509,,,245.72,,,
2167-7662,,,2354.5,,,
2472-7245,,,1950.93,,,
2521-3555,,,535.5,756.3,,
2515-2637,,,1098.77,,,
2333-6021,,,218.07,,,
1935-7524,,,559.06,,,627.18
2048-0040,,,1259.23,,571.0,
2040-2295,,,1409.15,1623.68,1664.565,
2476-1303,,,602.09,,,
2391-5447,,,833.0,,1190.0,
1252-607X,900.0,1088.8,1071.0,895.5,900.0,
0300-0605,,,3501.0,,2066.383333333333,4503.900000000001
2053-3721,415.5,,269.55,,,
2157-7439,2447.0,,,,,
2155-9929,1691.67,,,,,
2329-8790,1367.0,,1819.0,,,
2210-7177,1352.5,,,,1324.18,
2051-4190,1245.0,,,1674.25,,
1943-8141,1229.87,1828.79,,,,1718.0
2332-2403,752.0,,,,,
2153-0645,690.0,,,,,
2252-5211,682.96,,,,,
2161-4954,623.0,,,,,
2073-4468,275.4,,,319.0,177.0,
2328-7667,247.0,,,,,
2161-0444,1226.67,,,,,
1972-2680,202.0,,,357.0,,
2455-8591,1549.0,,,,,
2319-1783,3150.0,,,,,
1687-8558,732.11,,,,,
0042-790X,247.0,,412.5,,511.7,
2037-7452,,,416.5,,,416.5
2160-8830,821.0,,,,,
2381-1943,1561.5,,,,,
2153-0602,1412.67,,,,,
2165-7920,1105.88,,,2200.99,,
2153-117X,842.13,,794.22,,,
2196-4092,840.0,,719.57,,,
2332-0877,819.92,,,,,
2162-5360,649.33,,,,,
2169-2491,633.4,,,,,
2053-1818,227.5,,,,,
2331-6705,178.0,,,,,
2158-7027,999.0,,,,,
1640-5544,250.0,,302.145,250.0,297.5,
2304-6775,,,,,,
2369-2960,,,1549.635,1453.7066666666667,1060.1875,1751.77
2561-326X,,,1361.67,1555.84,1808.1985714285713,1461.135
2397-5776,,,1489.87,,1049.66,
2090-2247,,,849.55,,,
2379-6715,,,663.69,,,
2369-1999,,,1528.9866666666667,1584.8174999999999,,
2364-1177,,,,520.0,,
0016-5751,,,,1487.5,,
2076-3298,,,,226.5566666666667,519.9666666666667,
2352-6440,,,814.0550000000001,,714.0,
2059-268X,,,2070.45,,,
1734-1922,,,595.0,1002.92,1900.0,1631.0
2366-0074,,,952.0,,761.6,
1179-1403,,,,,,
2090-6455,,,,563.25,498.185,789.82
2214-0085,259.2,,,,,
2056-7189,,,2380.988,2066.5125000000003,,2490.0
2157-944X,,,1127.06,,,
2380-2391,1169.14,,,,,
2375-4397,637.31,,,,,
1337-0960,,,,,,
1212-1800,,223.79,,,,
1847-9804,,903.9,,996.97,,
0862-5468,,,348.3333333333333,,476.0,
2041-9414,,,1283.3733333333332,,,
2253-1564,,,1575.4699999999998,,,
2047-2501,,,1297.29,,,
2314-615X,,,490.8,765.86,,
2151-1934,,,1107.85,,,
1939-0122,,,1774.525,,1861.94,1732.88
0262-821X,,,377.54499999999996,1398.4875,1233.6333333333332,
1479-9723,,,1107.48,947.275,1003.94,
2214-5095,,,,541.0274999999999,,564.0
2375-2696,,,1094.42,871.61,,
1178-7015,,,1510.68,,1882.58,
2168-2372,,,1814.21,1623.8600000000001,,
2379-6227,,,2626.5725,2581.9166666666665,,
2055-0758,,,617.48,,,
1178-6981,,,1438.8400000000001,,,
2050-313X,,,585.6866666666666,398.495,699.0,672.3
1178-7007,,,,2034.1599999999999,1701.6899999999998,1948.8
2056-354X,,,2210.383333333333,,,
2056-7936,,,2953.62,1907.2633333333333,2673.835,
2059-7029,,,545.04,,,3111.0
2227-9032,,296.0,322.3,,,1397.2
1836-1935,,,1778.9,,,
1179-2736,,,840.13,1054.9233333333334,,
1868-6346,,,395.63,,,427.9
2470-9239,,,1096.83,,,
2327-8994,,,,197.41,,
2195-1721,,,673.85,,,
0976-9668,,,533.84,,,
2202-9451,,,125.06,,,
2050-5736,,,,1602.52,,
2054-7072,,,1573.47,,,
2054-9040,,,1587.72,,,
2053-8790,,,1940.14,1107.68,933.95,
2213-0071,,,441.16999999999996,,,547.57
2297-055X,,,1604.86,1059.6616666666666,1521.3200000000002,1655.4916666666668
1687-9503,,,,1006.9,,
2356-7872,,,623.29,,,
1687-8787,,,1076.1,1112.44,,
1869-6961,,,5700.2,2732.55,3006.46,
2471-3864,,,1026.7715384615385,,514.39,1078.49
2397-7132,,,2428.6475,2616.0,,
1176-2322,,,1215.7024999999999,1195.95,,
2042-0099,,,1070.31,,,
2221-3759,,,267.49,288.7375,,
2056-7944,,,3117.8675,2570.0,,
2374-4677,,,2555.0,2145.31,,2490.0
2059-0105,,,2959.568,2841.023333333333,1475.6,
2090-2727,,,786.4300000000001,,,
1176-9351,,,1544.05,,,
2513-9304,,,,471.36,,
1793-7205,,,579.11,,,
2405-8807,,,963.2966666666667,942.51,,
2157-6564,,,1398.74,1304.25,1303.99,
2054-4251,,,1451.34,,,
2212-6082,,,3989.64,,,
2054-8923,,,1116.95,1630.3,,1000.49
2365-7464,,,1107.47,1298.04,1161.44,518.5
2472-1751,,,1843.12,,1740.3419999999999,1801.73
1747-0161,,,273.72,,,
2381-5299,,,796.17,,,
1413-7852,,,628.13,,532.67,
2381-0750,,,286.31,,,
2476-1869,,,676.44,,,
1758-2008,,,519.0,,,
2198-4115,,,826.0,,,
1874-9445,,,800.0,1045.81,,
2227-7382,,,350.0,,418.975,
2415-6450,,,225.0,,,
2161-0436,,,2254.9,,,
2576-4497,,,448.0,,,
2377-4290,,,699.0,,,
1756-283X,,,1689.73,,,
2213-3232,,,448.53,,,
2475-5761,,,1565.2,,,
2329-891X,,,1289.12,,,
2164-7682,,,90.56,,,
2372-0468,,,300.0,305.04,301.51,
2161-6728,,,599.0,,,
2242-1300,,,333.3333333333333,1092.0,627.2,752.5
2510-523X,,,645.75,,2097.2,904.4
1875-0281,,,750.0,404.6,795.0725,933.0
2055-091X,,,310.04,,,
0213-8409,,,500.0,,,
2279-7254,,,420.0,334.0,354.775,750.0
2162-6359,,,719.0,,,
2391-5471,,,200.0,1000.0,1190.0,
1641-876X,,,512.5,485.75,1178.1,
2375-1657,,,142.31,102.59,429.16999999999996,446.94
1809-127X,,,30.94,109.14,,
2347-565X,,,,109.0,,
2306-7381,,,,320.95,,913.0
2311-7710,,,,87.31,,
2052-4374,,,,1661.24,,
1745-3674,,,,1978.38,1999.2,1945.65
2055-5660,,,,1396.0,1493.0533333333333,1430.38
1230-1388,,,,165.83,,
0213-3911,,,,1249.5,1000.0,
2451-9936,,,,794.4900000000001,,904.8
2333-3928,,,,1146.34,997.22,
2206-3552,,,,580.9733333333332,,773.26
1937-8688,,,,184.82999999999998,191.54,186.03
2055-2173,,,,1243.46,,1434.245
2090-1402,,,,1234.65,,
2369-2529,,,,1664.95,2022.94,
2330-4243,,,484.61,,,
1936-6426,,,,1356.6,1761.0,1695.75
2297-6477,,,,322.51,,
2515-3080,,,,271.83,,
2306-5354,,,,248.93999999999997,471.1333333333334,860.2225000000001
2299-8993,,,,142.8,238.0,
2032-6653,,,,237.6,255.87666666666667,227.31
2185-0992,,,,284.42,,
2226-4310,,,,382.33090909090913,577.1805555555555,785.8622727272727
0353-5320,,,,358.25,,
1881-7629,,,,993.97,,
1687-6261,,,,1025.07,876.27,
0587-4254,,,,1170.05,1008.14,
2473-2877,,,,1269.65,,
2231-0843,,,,,,
1220-1766,,450.0,,,,
2153-3539,,191.0,,,,
2159-5275,,,299.02,,,
2092-6782,,,605.23,827.3,,
2471-8041,,,1331.61,,,
2364-7108,,,116.62,116.62,,
2168-1562,,,,432.58,,
2055-7094,,,,1994.45,,
2090-6730,,,,447.47,,
1844-8143,,,,161.0,209.99,
2365-029X,,,,402.22,,
2194-7619,,,,1598.05,,
2451-8301,,,,1618.72,1453.3999999999999,
1988-5202,,,200.0,243.48000000000002,229.165,232.0
2053-7565,,,,1516.04,,
2212-6570,,,,1787.77,,
2397-4621,,,,2524.6875,,2680.0
2079-6439,,,,286.565,318.01250000000005,
2197-3768,,,,1255.45,,
2161-6256,,,499.14,,,
0974-5750,,,580.8,,,
2333-6633,,,1736.04,,,
1874-091X,,,800.0,,,
1557-9883,,,,,934.34,
2475-2991,,,,2297.9966666666664,2532.32,
2296-987X,,,865.04,979.87,895.695,621.23
2305-6320,,,,182.14,490.3533333333333,
0353-8109,,,,416.5,,
2062-5871,,495.0,,465.88250000000005,928.595,944.2333333333332
2573-3370,,,,1990.8,735.27,
2304-6767,,,,301.09666666666664,432.8833333333334,699.915
1874-2106,,,,988.09,,
